"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"gene-PPP1R15",962.794411776868,-1.21452004644193,0.489509742492907,0.000990540113070691,0.0408051069955874,"down"
"gene-LOC142982251",101841.455548736,3.87819950642469,2.17159939227029,0.000999648291766309,0.0409838092806138,"up"
"gene-LOC142984164",156.992809355054,1.20247578496052,0.481680251492816,0.0010034917572912,0.0409838092806138,"up"
"gene-LOC142985254",195.625724598686,-2.13831865093569,1.00231954709767,0.0010167271853741,0.0413469055385468,"down"
"gene-Uccr",3256.15174332796,1.73464636419308,0.767838600690717,0.00103217001729528,0.0417962973811995,"up"
"gene-LOC142983210",2907.56326578928,3.01868400246228,1.53815581672779,0.00106064680116344,0.0427674362706413,"up"
"gene-LOC142972623",18.5395781025465,2.34265535701721,1.10483292157381,0.00108022746802239,0.0428487965984622,"up"
"gene-LOC142974687",34092.7246989487,2.15508607601936,0.992961630950428,0.00108104387502533,0.0428487965984622,"up"
"gene-LOC142974166",169.470557846124,2.04457694364427,0.948010968418191,0.00107153734807479,0.0428487965984622,"up"
"gene-COX7B",3707.71554548787,1.44030102376328,0.615269543138219,0.0010851786444125,0.0428487965984622,"up"
"gene-RpS20",15961.3211935269,1.37709073996021,0.582945733512634,0.00107648067539902,0.0428487965984622,"up"
"gene-CPG20",29.8078762584944,4.01746824671081,2.40149621592634,0.00113512080091531,0.0436810359520835,"up"
"gene-Pax",771.05743175977,2.40415951691262,1.16812838329817,0.00111662175952829,0.0436810359520835,"up"
"gene-LOC142983437",20.5382659090796,2.3176283604392,1.11091252529065,0.00112853515592611,0.0436810359520835,"up"
"gene-LOC142974253",108.803948835229,1.86614451019975,0.853825034082323,0.00112266700867787,0.0436810359520835,"up"
"gene-LOC142979957",39.7321304765599,1.81866710592696,0.834289276187931,0.00115674874526325,0.0436810359520835,"up"
"gene-Tm1",22555.6919607272,1.69390362969981,0.760331803917423,0.00112460205152194,0.0436810359520835,"up"
"gene-mRpL46",402.979197992833,1.0261907456966,0.40267199942899,0.00114591874728933,0.0436810359520835,"up"
"gene-Spase22-23",9016.80962463913,-0.896099843126305,0.339358496628912,0.00113242790878243,0.0436810359520835,"down"
"gene-LOC142984629",28.8861863749308,0.377492521432763,0.730866262827727,0.00115540764864007,0.0436810359520835,"up"
"gene-LOC142985477",309.659217531773,1.66792555156214,0.748530069815052,0.00116611966178856,0.0438608486228455,"up"
"gene-LOC142983813",134.876190900024,2.05227664863545,0.97410737624304,0.00118776412732415,0.0439111505551068,"up"
"gene-Jheh-lp4",3655.42832776392,1.85714419184089,0.863283953382914,0.00119052930256595,0.0439111505551068,"up"
