	ID-1	ID-2	ID-3	ID-5	ID-7	ID-8	ID-9	ID-10	ID-12	ID-14	ID-15	ID-16	ID-18
gene-LOC142987503	688	1219	1249	641	1062	248	2484	2510	2153	1929	1412	2024	707
gene-LOC142987505	214	349	392	231	84	86	727	489	637	885	632	866	159
gene-LOC142987506	11	0	0	223	8	17081	1984	365	3256	483	1338	0	0
gene-LOC142987507	1022	2501	3754	556	513	358	494	684	810	686	568	502	729
gene-LOC142987508	1	0	0	0	0	0	0	0	0	0	0	0	5
gene-LOC142987509	794	986	686	937	731	421	464	593	565	407	255	444	1095
gene-LOC142987512	482	241	316	421	214	58	33	33	15	44	66	32	1362
gene-LOC142987514	0	0	17	0	0	0	0	0	0	0	4	0	1843
gene-LOC142987516	119	93	284	117	127	64	81	84	106	142	234	226	142
gene-LOC142987517	1	2	0	0	0	0	0	2	2	2	0	3	35
gene-LOC142987520	1	1	0	0	0	0	3	17	3	4	19	5	565
gene-LOC142987522	461	1183	2021	196	1303	230	1369	2072	2419	1091	1863	1660	942
gene-LOC142987524	0	0	8	0	0	15	5	0	8	2	2	4	23
gene-LOC142987526	324	212	486	862	475	249	305	274	497	421	395	408	435
gene-LOC142987528	2	21	19	3	27	18	4	3	4	2	7	0	586
gene-LOC142987529	51	86	18	188	156	168	65	2229	948	5	95	51	70
gene-LOC142987532	77	95	35	87	71	651	91	61	79	51	34	31	201
gene-LOC142987534	0	0	1	0	0	0	0	0	0	0	0	0	7
gene-LOC142987535	13	37	48	4	23	0	67	22	33	30	14	14	6
gene-LOC142987536	681	404	538	559	417	564	1428	923	2301	1869	3230	2239	171
gene-LOC142987537	1073	1604	2092	872	719	116	433	349	304	354	333	384	403
gene-LOC142987538	4594	11586	11349	441	5095	2801	1098	589	348	56	58	244	7782
gene-LOC142987539	106	471	2573	354	621	185	78	34	66	45	37	16	1045
gene-LOC142987542	0	2	0	0	0	0	0	0	0	0	0	0	125
gene-LOC142987543	0	0	19	1	0	0	2	0	0	2	2	0	592
gene-LOC142987544	878	1602	4398	1165	1839	303	2155	2266	1402	2305	1301	1960	587
gene-LOC142987545	0	13	61	14	53	15	0	2	0	3	4	5	2
gene-LOC142987546	428	416	1290	301	219	23	89	57	37	43	20	62	289
gene-LOC142987547	15	43	72	0	12	66	0	0	3	0	0	0	75
gene-LOC142987549	4206	2646	2615	5128	2590	2252	3624	1684	7753	3428	2793	3624	3698
gene-LOC142987550	8	9	29	5	58	153	0	0	6	5	13	3	319
gene-LOC142987553	13	30	56	9	103	81	18	6	11	8	4	0	991
gene-LOC142987554	16	14	188	40	375	10812	887	124	669	18	55	0	27
gene-LOC142987559	398	280	326	320	168	295	30	37	19	11	17	15	816
gene-LOC142987561	671	504	709	546	440	346	278	116	112	295	166	185	1204
gene-LOC142987562	306	138	94	4139	44	11437	12550	3933	1191	22529	1032	4089	1
gene-LOC142987563	158	62	74	95	28	216	302	99	386	239	352	273	298
gene-LOC142987566	822	278	283	616	76	629	199	61	130	117	117	192	909
gene-LOC142987570	158	117	161	133	59	31	179	60	178	151	208	244	151
gene-LOC142987574	4	5	10	14	0	82	20	4	24	9	29	9	284
gene-LOC142987575	90	40	16	775	6	19	21	2	12	9	40	13	264
gene-LOC142987578	0	0	0	0	16	0	0	0	0	0	0	0	0
gene-LOC142987579	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987580	739	1020	1277	570	643	408	1168	488	1394	931	1323	1474	951
gene-LOC142987581	0	5	8	0	0	0	2	0	4	0	0	0	6
gene-LOC142987582	19	4	15	19	4	43	24	14	41	34	42	53	39
gene-LOC142987583	6618	2364	1645	3511	726	1195	6642	5194	9199	7638	11334	11167	152
gene-LOC142987584	317	178	183	528	135	457	839	270	1053	629	1409	1130	285
gene-LOC142987593	953	338	664	937	247	383	219	235	317	361	287	214	769
gene-LOC142987594	1530	1615	1853	1221	1135	1067	2527	1388	3870	3128	3960	4149	564
gene-LOC142987595	39	15	11	54	35	75	83	35	93	40	78	32	35
gene-LOC142987597	5	0	8	11	0	0	1	20	14	14	0	6	1
gene-LOC142987598	0	0	0	0	0	0	0	0	3	2	2	0	0
gene-LOC142987600	2	217	1158	3	67	0	0	22	4	0	0	2	0
gene-LOC142987601	7	1	9	1	6	0	0	0	0	0	0	0	13
gene-LOC142987602	210	69	149	125	80	56	323	28	284	298	380	290	83
gene-LOC142987603	279	121	201	378	109	163	432	240	513	356	587	644	401
gene-LOC142987604	45	42	74	6	1749	20	7	0	60	11	106	44	31775
gene-LOC142987605	0	8	1	1	0	0	0	4	0	1	0	0	2
gene-LOC142987607	2943	2727	3310	1733	1456	595	723	842	454	391	360	817	732
gene-LOC142987609	0	3	0	0	0	0	0	0	0	0	0	0	27
gene-LOC142987610	5	2	52	9	44	99	6	2	0	6	3	1	1309
gene-LOC142987611	22	70	107	18	31	4	26	37	14	160	12	5	201
gene-LOC142987612	30	95	76	61	223	243	25	37	25	14	18	27	1218
gene-LOC142987613	647	110	107	56	60	86	1382	502	1851	276	412	930	23
gene-LOC142987614	303	120	317	549	88	263	268	71	293	187	331	227	672
gene-LOC142987616	11729	2740	6877	3383	2937	1624	4873	2059	4340	2204	4785	5273	3274
gene-LOC142987617	71	11	37	38	23	15	67	24	70	31	53	59	82
gene-LOC142987619	1167	493	692	2516	407	1533	1946	1105	2969	1963	4817	3164	5971
gene-LOC142987622	278	192	237	367	151	141	310	131	250	306	192	313	340
gene-LOC142987625	1247	1081	2105	1544	949	326	3126	2365	2197	2581	2086	2567	592
gene-LOC142987627	1089	3852	3572	1168	2821	563	1587	719	548	1001	543	739	766
gene-LOC142987628	644	534	663	685	488	425	579	345	571	419	418	567	1186
gene-LOC142987629	0	0	0	0	0	0	4	0	0	0	0	0	0
gene-LOC142987633	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987635	1985	4453	8420	722	3374	291	633	430	303	138	87	279	919
gene-LOC142987636	18	16	44	8	17	7	10	8	29	16	3	2	29
gene-LOC142987637	135	111	196	86	58	39	58	31	15	38	28	53	134
gene-LOC142987639	0	4	6	1	7	29	4	0	3	0	0	0	52
gene-LOC142987645	100	73	115	75	46	50	131	87	125	139	141	184	27
gene-LOC142987646	108	15	0	4	8	0	6	5	25	0	31	0	790
gene-LOC142987647	10	14	10	9	0	0	5	9	0	0	0	2	441
gene-LOC142987648	2	8	9	1	17	0	13	1	21	13	0	0	671
gene-LOC142987649	1	3	1	7	0	225	0	1	10	1	0	0	1
gene-LOC142987653	87	85	120	105	15	9	87	73	63	80	63	116	58
gene-LOC142987654	61	132	203	59	137	38	20	0	8	23	28	12	131
gene-LOC142987655	9	10	6	3	52	34	5	0	9	2	6	9	57
gene-LOC142987656	48	18	5	79	7	100	14	14	33	32	109	129	22
gene-LOC142987657	2	4	0	8	0	0	0	0	0	88	16	4	0
gene-LOC142987658	1946	96	107	4310	409	22287	10281	534	15283	100876	36940	35931	0
gene-LOC142987659	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987660	414	75	195	2293	78	9734	9796	881	5321	12685	11726	17368	0
gene-LOC142987662	1076	1126	1184	1576	980	492	588	406	641	739	1510	821	1105
gene-LOC142987665	0	0	0	0	0	16	0	0	0	0	0	0	53
gene-LOC142987667	2	2	0	0	0	0	0	0	0	0	0	1	11
gene-LOC142987668	0	2	0	0	0	0	0	0	0	0	0	0	17
gene-LOC142987669	0	0	0	0	0	0	0	0	0	0	0	0	2
gene-LOC142987670	1	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987671	0	1	0	0	0	0	0	0	0	0	0	0	3
gene-LOC142987672	3	0	0	0	6	0	0	0	0	0	0	0	0
gene-LOC142987674	0	0	0	0	0	0	0	0	0	0	0	0	24
gene-LOC142987675	0	0	0	0	6	0	0	0	0	0	0	0	0
gene-LOC142987676	0	0	0	0	0	0	0	0	0	0	0	0	2
gene-LOC142987677	9	93	108	4	147	205	114	106	34	146	4	38	1827
gene-LOC142987678	3779	567	1061	564	371	2582	5348	653	8774	2716	8376	12133	553
gene-LOC142987679	14	31	10	88	15	45	4	3	9	9	1	7	571
gene-LOC142987680	3123	2689	3183	5902	2915	6980	3384	1971	3572	3223	2758	1369	10492
gene-LOC142987683	86	126	207	38	68	4	139	140	159	74	57	108	23
gene-LOC142987684	274	279	238	246	108	84	525	426	675	442	480	441	218
gene-LOC142987685	291	202	308	609	322	561	1209	864	3016	1396	3522	2081	721
gene-LOC142987687	1847	181	347	564	176	1156	1290	302	914	2165	1323	1506	596
gene-LOC142987688	8	11	17	12	19	20	0	7	4	4	11	5	237
gene-LOC142987689	109	66	165	124	50	82	22	24	40	36	30	30	157
gene-LOC142987691	625	602	879	1013	201	252	294	144	112	304	227	184	668
gene-LOC142987693	0	0	6	0	0	18	0	0	0	0	0	0	0
gene-LOC142987694	435	390	123	1011	79	669	400	251	419	1394	348	447	177
gene-LOC142987695	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987697	3	2	0	3	0	0	12	8	2	8	1	5	3
gene-LOC142987698	0	3	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987699	14	32	7	34	0	17	105	58	108	5	14	15	7
gene-LOC142987700	3	0	6	20	20	90	9	4	3	1	3	0	109
gene-LOC142987703	178	150	132	159	35	199	57	31	64	68	86	45	331
gene-LOC142987704	0	0	6	0	0	0	0	0	0	0	0	0	6962
gene-LOC142987705	20	0	13	10	0	9	21	3	4	3	6	4	0
gene-LOC142987707	0	5	0	0	4	0	0	0	0	0	0	0	20138
gene-LOC142987708	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987709	353	446	840	360	453	167	226	135	149	148	228	135	606
gene-LOC142987710	107	92	96	74	43	25	13	1	10	8	17	18	52
gene-LOC142987711	321	234	312	314	246	96	53	35	41	96	145	79	333
gene-LOC142987712	0	0	0	2	9	23	6	6	0	4	8	2	0
gene-LOC142987713	6062	2891	9201	1748	1177	85	9347	7359	1686	4503	6	2819	0
gene-LOC142987717	43	4	17	50	27	21	8	0	7	5	8	10	13
gene-LOC142987718	159	125	264	224	143	162	83	49	46	69	42	32	522
gene-LOC142987720	26	50	53	67	91	216	25	27	18	3	3	4	850
gene-LOC142987721	3954	2851	4021	5465	3737	6685	16536	11573	35941	17429	29052	18573	10505
gene-LOC142987725	19	225	401	13	200	0	4	20	2	0	0	3	80
gene-LOC142987727	16	15	12	6	28	31	6	20	1	17	3	1	241
gene-LOC142987728	17	4	39	5	35	0	4	0	29	34	34	4	11
gene-LOC142987730	7	12	37	8	31	21	7	7	2	3	3	0	726
gene-LOC142987732	23	3	49	11	26	57	0	0	0	0	0	0	343
gene-LOC142987735	25	2	29	34	0	8	18	2	47	74	23	11	0
gene-LOC142987736	0	2	0	1	0	0	0	3	1	1	2	2	2
gene-LOC142987737	0	2	0	1	0	0	0	3	1	1	2	2	2
gene-LOC142987744	0	4	1	1	5	0	2	0	6	9	3	7	4
gene-LOC142987745	0	2	0	1	0	0	0	3	1	1	2	2	2
gene-LOC142987746	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987748	0	2	0	1	0	0	0	3	1	1	2	2	2
gene-LOC142987749	0	0	0	0	0	0	0	0	0	0	0	0	2
gene-LOC142987750	0	0	0	0	0	0	0	0	0	0	1	3	5
gene-LOC142987752	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987753	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987795	199	170	450	409	114	45	250	110	313	656	567	621	15
gene-LOC142987796	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987797	88	320	312	76	297	109	119	188	142	158	78	142	839
gene-LOC142987798	0	0	0	5	0	9	0	0	0	0	0	0	0
gene-LOC142987799	4	12	0	6	17	0	3	9	8	10	13	3	0
gene-LOC142987800	0	7	1	1	0	0	0	0	0	0	0	0	0
gene-LOC142987801	0	5	0	5	0	0	0	1	0	0	5	0	0
gene-LOC142987803	0	0	0	0	0	0	0	0	0	0	0	0	2
gene-LOC142987804	0	2	4	2	0	0	0	1	2	0	0	0	8
gene-LOC142987805	0	2	0	2	0	0	0	0	0	0	0	0	0
gene-LOC142987806	39	13	38	73	78	82	23	24	129	89	387	185	57
gene-LOC142987809	0	0	4	7	12	0	0	0	0	1	0	0	0
gene-LOC142987810	10	47	17	47	5	24	9	22	42	13	12	23	43
gene-LOC142987811	0	0	0	0	0	0	0	0	1	0	0	0	312
gene-LOC142987813	836	1129	1963	1056	1720	1134	2226	1747	3703	2853	4311	5054	695
gene-LOC142987814	6	4	135	10	0	0	23	9	12	10	40	23	30
gene-LOC142987816	42	9	0	1	0	0	0	0	4	8	0	2	0
gene-LOC142987817	3	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987818	702	259	223	473	186	403	714	475	560	576	560	402	323
gene-LOC142987819	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987821	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987822	31	31	32	13	14	0	3	16	7	11	15	26	77
gene-LOC142987823	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987825	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987826	31	25	36	45	6	0	5	2	6	11	1	7	49
gene-LOC142987828	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987829	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987830	0	0	0	0	0	0	0	0	0	0	0	7	0
gene-LOC142987831	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987832	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987833	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987834	3	0	0	7	22	0	3	4	3	4	1	0	78
gene-LOC142987835	1	0	3	0	0	0	0	0	0	0	0	0	0
gene-LOC142987836	0	1	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987837	0	0	0	0	0	0	0	0	0	0	0	1	0
gene-LOC142987838	1	1	0	0	0	0	0	1	0	0	0	0	0
gene-LOC142987839	1	5	6	127	5	16	41	44	19	22	12	13	0
gene-LOC142987840	0	0	0	0	0	0	0	0	0	0	0	0	2
gene-LOC142987841	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987843	0	0	3	0	0	0	0	0	0	0	0	0	0
gene-LOC142987844	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987845	0	0	0	0	0	0	2	0	0	0	0	0	0
gene-LOC142987846	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987847	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987848	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987849	0	1	4	0	13	0	0	0	2	0	0	6	0
gene-LOC142987850	7	8	0	1	0	0	0	10	4	7	0	1	1
gene-LOC142987851	107	1	18	4	6351	20	34	85	0	41	3	1	70
gene-LOC142987852	4	0	0	1	6	0	0	0	0	3	4	0	0
gene-LOC142987853	29	60	45	73	64	16	335	320	579	98	71	60	243
gene-LOC142987854	1	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987855	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987856	5	11	0	5	0	0	4	1	2	5	2	6	0
gene-LOC142987857	25268	4190	1190	5034	1634	1044	22525	53782	600	2572	5413	220	0
gene-LOC142987858	0	0	0	0	0	0	0	11	0	0	0	0	0
gene-LOC142987859	1920	732	847	440	310	3591	4263	2115	8597	6440	8191	5711	5
gene-LOC142987860	9	1	0	12	7	0	1	1	7	17	11	28	0
gene-LOC142987861	10	2	16	3	0	0	11	0	6	30	7	5	0
gene-LOC142987862	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987863	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987864	0	2	0	0	0	36	0	0	2	0	0	0	56
gene-LOC142987865	15773	17449	2493	13706	4323	19583	6679	12873	9730	18124	7846	11003	132
gene-LOC142987866	2	2	2	1	0	0	0	0	0	0	0	0	0
gene-LOC142987868	1	0	2	0	0	0	2	0	0	4	0	2	2
gene-LOC142987869	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987870	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987873	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987876	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142987878	142	165	94	84	48	35	55	28	59	68	68	40	143
gene-LOC142987879	0	3	16	0	0	0	0	0	0	0	3	0	3613
gene-LOC142987880	13	12	6	6	0	172	106	69	519	16	29	32	37
gene-LOC142987881	41	36	43	68	32	753	12	5	8	12	10	9	4992
gene-LOC142987883	1169	480	262	854	195	399	240	154	141	492	476	448	462
gene-LOC142987884	3097	2562	4340	2368	1406	709	1332	1228	1507	1079	795	875	2374
gene-LOC142987885	284	30	13	194	24	118	288	204	557	403	266	234	202
gene-LOC142987886	110	62	196	161	143	96	19	25	23	41	68	29	160
gene-LOC142987887	232	70	86	245	6	235	89	45	131	103	174	129	235
gene-LOC142987889	7099	5998	5541	6339	4220	2086	4107	2014	1971	1693	1462	2355	3156
gene-LOC142987891	1171	1224	1199	2131	616	972	3236	2048	4312	3388	4861	3273	1470
gene-LOC142987892	97	34	161	96	168	62	54	7	24	93	148	125	65
gene-LOC142987894	1206	927	1229	794	777	601	286	161	74	435	364	378	1944
gene-LOC142987896	925	488	957	689	645	804	510	111	295	494	682	416	1370
gene-LOC142987899	98	102	100	184	95	85	116	88	132	148	244	228	96
gene-LOC142987902	2824	3002	5424	1759	1740	346	546	722	662	315	165	227	85
gene-LOC142987904	469	399	309	565	166	116	389	167	199	410	219	293	120
gene-LOC142987905	284	442	566	398	422	112	111	102	88	95	57	75	1009
gene-LOC142987906	46	64	97	97	18	0	51	58	13	59	21	43	103
gene-LOC142987907	54	59	82	168	55	27	31	36	24	14	24	14	118
gene-LOC142987908	449	306	573	371	335	43	239	112	119	89	62	129	649
gene-LOC142987909	31	16	53	93	47	83	145	61	198	89	227	201	94
gene-LOC142987910	74	84	152	210	62	196	103	67	48	82	32	71	170
gene-LOC142987911	28	24	73	58	3	13	18	6	14	48	23	27	27
gene-loco	412	191	419	264	391	75	63	29	22	56	33	27	356
gene-loj	230	144	130	318	83	360	447	437	628	676	1303	902	1167
gene-Lon	1065	171	165	1137	32	328	153	88	212	101	133	138	353
gene-Loqs	2077	720	869	2853	433	1411	1261	444	1250	1292	1635	1644	3300
gene-lost	879	612	874	1397	480	994	357	194	299	701	541	448	3442
gene-lov	0	5	1	0	0	12	0	0	0	0	0	0	13
gene-lovit	1	1	26	8	9	40	0	0	4	4	13	0	5
gene-Loxl2	8	0	0	0	4	9	1	0	4	0	3	0	0
gene-LPCAT	15	53	109	18	88	9	19	7	8	4	13	8	53
gene-Lpin	4210	4285	2836	8040	449	1633	503	701	629	995	666	494	2021
gene-LpR1	751	1098	1902	3882	402	666	273	319	206	396	343	292	13714
gene-lqf	5612	5285	4523	2510	986	266	605	263	77	117	73	68	1171
gene-lqfR	925	697	645	1127	838	407	305	106	136	421	525	427	1717
gene-Lrch	332	308	79	327	99	206	79	46	47	63	65	54	297
gene-LRP1	94	457	797	24	464	97	26	6	56	5	12	18	875
gene-Lrpl	0	4	5	0	0	0	0	0	0	1	0	1	12
gene-LRR	977	887	1166	1412	673	339	121	53	34	206	152	115	346
gene-Lrrk	21	6	6	28	4	0	0	1	2	15	0	0	80
gene-Lsd-1	280	208	328	38	149	7	97	142	50	69	130	98	1139
gene-Lsd-2	52237	8129	3830	11168	1788	4471	10720	5938	12922	3386	5645	6113	9553
gene-LSm1	114	74	68	151	75	152	262	306	761	483	694	667	355
gene-Lsm11	65	18	40	39	3	10	17	2	53	68	35	60	48
gene-Lsm12a	579	607	923	696	1008	944	792	383	878	746	1122	1021	1120
gene-LSm3	155	197	373	278	365	282	415	571	959	564	1005	1149	336
gene-LSm7	101	101	179	153	349	106	271	185	653	273	577	560	199
gene-lsn	523	386	639	693	451	298	905	786	1483	1105	1719	1531	310
gene-Lst8	143	94	161	211	89	53	125	95	153	121	116	112	202
gene-lt	1043	1184	1487	1148	904	302	490	331	544	360	316	428	1007
gene-ltl	11	18	5	6	26	0	0	17	6	0	7	1	469
gene-Ltn1	863	461	355	969	239	265	128	49	49	143	135	112	634
gene-LTV1	1361	1632	4137	2245	3256	725	1260	1219	591	1066	426	665	2902
gene-lute	512	320	466	432	381	170	252	207	293	343	285	295	1058
gene-lwr	1221	2220	3787	1471	1458	608	1960	1706	2488	1215	1684	1982	1579
gene-LysRS	525	204	546	900	218	387	265	216	574	427	719	594	1524
gene-m	1	5	23	6	28	0	0	3	1	0	0	2	327
gene-m-cup	1277	1317	3368	502	3410	202	16	28	20	12	9	3	1113
gene-M6	1795	2990	3228	2192	1073	557	2358	1363	1307	1543	932	1362	1110
gene-M7BP	2154	604	1299	2271	379	1457	1461	817	2029	1965	2786	2071	237
gene-mab-21	24	33	57	8	26	14	34	35	18	14	3	9	3467
gene-mAChR-A	1	2	32	0	0	0	0	3	0	0	2	0	4
gene-mAChR-B	0	3	0	15	0	5	0	0	0	0	0	0	3
gene-mAChR-C	21	8	1	15	0	83	9	0	6	0	0	1	319
gene-mAcon1	4860	1984	780	6705	1048	6356	411	421	476	588	1071	969	7342
gene-Mad	425	331	318	776	341	155	89	39	45	63	82	55	357
gene-Mad1	160	102	152	254	55	142	71	42	43	59	55	66	523
gene-mad2	8	0	20	7	4	9	27	16	8	16	18	29	11
gene-Madm	215	366	512	237	302	135	63	23	43	91	64	32	557
gene-mael	48	76	57	48	49	6	17	15	17	10	9	20	44
gene-maf-S	2109	1506	2159	1730	657	793	1611	1005	1950	2982	1523	1513	594
gene-Maf1	1169	1332	2064	764	520	320	847	591	276	683	911	829	762
gene-Magi	31	107	121	127	74	57	17	6	5	14	1	28	197
gene-mago	461	339	689	863	472	595	1387	1121	3296	1818	3078	2742	3191
gene-MagR	494	628	500	500	237	327	1501	1277	1728	1635	1662	1632	249
gene-magu	259	297	260	185	744	215	98	40	66	80	45	86	645
gene-mahj	1471	624	1860	2738	1546	671	95	146	100	220	77	209	2097
gene-mal	81	72	51	148	8	30	108	16	46	67	87	59	558
gene-Manf	781	253	424	1496	390	1572	880	711	2121	793	4999	2142	3325
gene-MAPk-Ak2	978	1147	626	1192	268	326	266	200	151	335	264	238	602
gene-Mapmodulin	797	651	783	1629	410	467	547	336	377	498	367	394	1572
gene-Marc	15	75	100	40	1117	231	212	294	348	87	45	38	9120
gene-Marcal1	161	232	229	134	120	72	79	43	74	33	38	76	136
gene-Marf	896	496	302	947	126	580	199	97	128	171	221	135	983
gene-Marf1	632	368	398	455	125	190	65	36	26	76	46	60	564
gene-mars	14	11	34	29	2	0	3	11	7	4	2	9	114
gene-mas	0	1	5	2	0	0	0	0	0	0	0	0	137
gene-Mat1	167	127	160	87	139	59	125	43	72	131	134	95	178
gene-Mat89Ba	84	70	194	275	108	155	7	21	17	6	21	16	405
gene-mats	347	416	671	453	427	186	104	92	158	123	99	123	1956
gene-Mau2	361	307	494	346	487	96	149	79	97	90	119	117	577
gene-Max	1037	953	1465	859	641	376	944	304	607	530	678	712	1691
gene-mbc	668	363	518	594	208	198	89	47	40	116	134	109	380
gene-MBD-like	225	164	377	196	154	69	243	139	228	185	183	293	444
gene-MBD-R2	1137	475	1405	1111	511	356	240	109	102	183	97	118	906
gene-mbf1	2300	2025	1781	2381	1407	1603	7678	5950	9636	4193	6631	7789	2172
gene-mbl	1848	1759	1003	2442	1053	1747	137	129	70	239	249	165	14718
gene-mbo	136	93	165	144	33	0	107	52	42	48	39	46	237
gene-Mbs	475	407	670	500	448	681	228	68	108	325	256	240	1867
gene-mbt	350	329	499	429	200	115	78	31	36	55	60	48	324
gene-Mcad	2215	814	2775	2604	946	4828	1696	533	3100	7206	5938	5955	3662
gene-Mccc1	1242	184	107	725	31	465	204	95	317	335	600	182	161
gene-Mccc2	663	54	20	763	16	753	693	217	1480	1198	2737	813	250
gene-Mcm10	38	36	76	34	12	33	25	13	24	23	23	46	72
gene-Mcm2	145	89	232	113	62	71	52	4	13	17	12	10	164
gene-Mcm3	90	158	237	131	150	75	24	19	32	6	8	14	302
gene-Mcm5	93	88	154	113	134	57	45	46	40	56	61	50	384
gene-Mcm6	123	209	420	136	302	57	21	31	22	26	32	17	620
gene-Mcm7	92	134	176	171	158	172	23	9	24	22	10	23	356
gene-Mcr	80	25	53	98	82	137	1	14	16	29	24	30	1224
gene-Mct1	455	155	723	1102	296	407	313	361	430	928	820	417	2488
gene-Mctp	26	111	249	32	302	82	5	5	7	9	7	4	97
gene-MCTS1	284	223	268	627	225	523	540	298	1066	423	844	673	776
gene-MCU	19	64	85	34	33	93	74	14	30	42	18	30	352
gene-Mdh1	5929	3557	1414	7725	1328	8167	6095	4699	8032	7366	6240	5007	7577
gene-Mdh2	9855	3413	1069	8506	1086	10534	7067	2508	7119	4910	7357	5136	2353
gene-mdlc	134	95	210	259	229	109	141	78	153	162	126	150	301
gene-mdu	13408	9518	4642	11786	1479	2671	2522	1831	1784	1921	1607	1562	460
gene-mdy	4274	1923	3786	1855	736	1151	3058	1019	3243	1748	2380	3150	341
gene-me31B	4788	5364	8176	4289	4565	2313	4471	2467	2286	3641	3016	3050	7327
gene-Med	550	225	397	492	525	168	89	38	51	96	121	73	535
gene-MED1	481	392	680	321	345	190	69	33	32	38	19	29	513
gene-MED10	550	813	1414	779	727	250	1637	1835	2286	1623	1882	2262	477
gene-MED11	146	149	100	93	38	95	377	291	301	191	240	284	107
gene-MED14	489	266	287	384	226	270	17	8	12	7	14	15	866
gene-MED15	175	147	409	254	36	78	17	1	5	15	2	2	379
gene-MED16	113	72	120	92	34	114	6	5	10	8	3	6	226
gene-MED17	346	220	311	467	144	140	240	103	256	163	195	189	647
gene-MED18	216	174	245	155	65	60	234	80	291	146	172	158	346
gene-MED19	737	698	966	636	367	209	1115	442	687	638	651	869	396
gene-MED20	105	52	51	165	19	116	222	199	383	195	367	312	83
gene-MED21	344	367	355	274	159	96	1053	789	1404	635	851	868	203
gene-MED22	224	205	284	144	231	154	554	354	717	526	706	620	186
gene-MED23	204	90	176	173	96	95	67	42	34	93	90	60	184
gene-MED24	339	298	358	280	192	91	325	154	220	240	260	280	447
gene-MED27	156	118	122	145	24	99	95	119	210	160	198	231	168
gene-MED30	153	200	391	149	9	69	178	169	41	113	75	97	263
gene-MED31	92	51	95	138	73	48	124	81	179	83	134	127	231
gene-MED4	149	99	255	142	144	180	199	135	237	213	279	410	274
gene-MED6	287	244	465	252	136	191	559	382	754	466	661	695	236
gene-MED7	312	306	416	298	165	163	558	545	969	593	909	1060	344
gene-MED8	182	330	456	253	328	146	426	360	395	351	490	497	352
gene-MED9	309	263	225	225	160	105	949	917	1344	915	1023	1136	565
gene-Mef2	1078	1660	1259	1033	548	793	130	200	71	331	167	182	4662
gene-mEFG1	220	185	202	535	151	677	311	142	245	214	205	141	650
gene-mEFTs	230	130	246	411	114	218	605	220	963	576	1223	700	362
gene-mEFTu1	813	481	1075	1632	703	1430	990	592	1781	1196	2688	1661	1957
gene-Megf8	110	101	119	55	77	96	14	7	20	25	17	22	468
gene-mei-218	0	0	2	0	0	0	0	0	0	0	0	2	3
gene-mei-41	78	41	120	33	52	54	8	12	24	21	77	28	92
gene-mei-9	119	146	295	117	127	112	107	60	95	122	191	149	141
gene-mei-P26	253	423	410	404	254	65	76	77	75	161	98	97	645
gene-mei-W68	0	2	2	0	0	0	0	0	0	0	0	0	7
gene-meigo	105	33	62	263	67	103	36	7	27	60	506	79	194
gene-melt	150	117	101	219	69	88	17	12	12	114	124	80	242
gene-Meltrin	860	507	1750	284	630	124	45	60	42	99	123	116	937
