pfam_accession,genes_com_dominio_universo,genes_com_dominio_DE,odds_ratio,pvalue,padj
PF18004.7,1,1,inf,0.35189723654187444,0.5111401667074547
PF14228.11,1,1,inf,0.35189723654187444,0.5111401667074547
PF20718.3,1,1,inf,0.35189723654187444,0.5111401667074547
PF10937.14,1,1,inf,0.35189723654187444,0.5111401667074547
PF03427.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF10584.15,8,4,1.8425480769230769,0.29762668939335046,0.5111401667074547
PF26702.1,1,1,inf,0.35189723654187444,0.5111401667074547
PF02655.20,1,1,inf,0.35189723654187444,0.5111401667074547
PF02737.25,4,3,5.528478731074261,0.12826280449719676,0.5111401667074547
PF12894.14,101,38,1.1119113019258438,0.3379775639550757,0.5111401667074547
PF00484.25,1,1,inf,0.35189723654187444,0.5111401667074547
PF10155.15,1,1,inf,0.35189723654187444,0.5111401667074547
PF03465.21,2,2,inf,0.12381238976705741,0.5111401667074547
PF13083.14,3,2,3.684766938971648,0.2843258234790958,0.5111401667074547
PF14226.13,1,1,inf,0.35189723654187444,0.5111401667074547
PF21296.4,1,1,inf,0.35189723654187444,0.5111401667074547
PF01249.24,1,1,inf,0.35189723654187444,0.5111401667074547
PF23406.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF07542.17,1,1,inf,0.35189723654187444,0.5111401667074547
PF08517.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF22691.3,1,1,inf,0.35189723654187444,0.5111401667074547
PF02146.24,5,4,7.373076923076923,0.05504903212955071,0.5111401667074547
PF03661.19,1,1,inf,0.35189723654187444,0.5111401667074547
PF13639.13,38,17,1.492943837771424,0.1439367199329291,0.5111401667074547
PF02195.27,1,1,inf,0.35189723654187444,0.5111401667074547
PF01171.27,2,2,inf,0.12381238976705741,0.5111401667074547
PF02777.24,1,1,inf,0.35189723654187444,0.5111401667074547
PF08324.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF01951.22,1,1,inf,0.35189723654187444,0.5111401667074547
PF10160.16,1,1,inf,0.35189723654187444,0.5111401667074547
PF15913.11,1,1,inf,0.35189723654187444,0.5111401667074547
PF09746.15,1,1,inf,0.35189723654187444,0.5111401667074547
PF04802.23,1,1,inf,0.35189723654187444,0.5111401667074547
PF25577.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF07810.19,2,2,inf,0.12381238976705741,0.5111401667074547
